batch_id,drug_name,region,facility_type,manufacture_date,expiry_date,shelf_life_months,arrival_date,days_to_expiry_on_arrival,initial_quantity,avg_daily_consumption,demand_forecast_30d,season_on_arrival,disease_season_flag,quantity_remaining_30d_before_expiry,quantity_wasted,expired_unused,redistribution_done,redistribution_region
BATCH_TN_2024_0154,Ibuprofen,Vellore,Private Hospital,2024-05-09,2027-04-24,36,2024-07-02,1026,3985,1.34,40,Southwest Monsoon,0,2605,289,0,1,Madurai
BATCH_TN_2023_0155,Insulin,Erode,Private Hospital,2023-11-23,2024-11-17,12,2024-01-20,302,2450,5.01,150,Winter,0,1054,452,0,0,
BATCH_TN_2023_0156,Chloroquine,Thoothukudi,Government Hospital,2023-01-21,2027-12-26,60,2023-04-04,1727,5041,1.68,50,Pre-monsoon,0,1829,445,0,0,
BATCH_TN_2024_0157,Insulin,Erode,Pharmacy,2024-02-29,2025-02-23,12,2024-05-22,277,1855,5.65,169,Pre-monsoon,0,535,171,0,0,
BATCH_TN_2024_0158,Amlodipine,Vellore,Government Hospital,2024-10-23,2027-10-08,36,2024-11-20,1052,4647,4.83,144,Northeast Monsoon,0,0,0,0,0,
BATCH_TN_2023_0159,Ciprofloxacin,Chennai,Pharmacy,2023-03-02,2025-02-19,24,2023-05-01,660,717,0.56,16,Pre-monsoon,1,387,30,0,1,Vellore
BATCH_TN_2023_0160,Ondansetron,Madurai,Private Hospital,2023-09-09,2025-08-29,24,2023-10-30,669,3514,3.3,98,Northeast Monsoon,0,1367,117,0,1,Erode
BATCH_TN_2024_0161,Chloroquine,Madurai,Primary Health Centre,2024-02-02,2029-01-06,60,2024-05-02,1710,498,0.5,15,Pre-monsoon,0,0,0,0,0,
BATCH_TN_2023_0162,Paracetamol,Trichy,Government Hospital,2023-06-28,2026-06-12,36,2023-09-18,998,5085,1.81,54,Southwest Monsoon,0,3487,312,0,1,Coimbatore
BATCH_TN_2024_0163,Amlodipine,Tirunelveli,Primary Health Centre,2024-02-12,2027-01-27,36,2024-03-19,1044,321,0.5,15,Pre-monsoon,0,0,0,0,0,
BATCH_TN_2024_0164,Metformin,Erode,Primary Health Centre,2024-02-04,2027-01-19,36,2024-04-01,1023,656,0.5,15,Pre-monsoon,0,144,39,0,0,
BATCH_TN_2024_0165,Amoxicillin,Thoothukudi,Primary Health Centre,2024-06-06,2026-05-27,24,2024-09-02,632,469,0.5,15,Southwest Monsoon,0,206,1,0,1,Coimbatore
BATCH_TN_2024_0166,Salbutamol,Salem,Private Hospital,2024-06-21,2026-06-11,24,2024-08-22,658,2678,4.33,129,Southwest Monsoon,0,137,18,0,0,
BATCH_TN_2024_0167,Artemether,Kanchipuram,Primary Health Centre,2024-09-01,2026-08-22,24,2024-10-13,678,756,1.16,34,Northeast Monsoon,0,21,3,0,0,
BATCH_TN_2024_0168,Ibuprofen,Tirunelveli,Primary Health Centre,2024-08-14,2027-07-30,36,2024-11-06,996,177,0.5,15,Northeast Monsoon,0,0,0,0,0,
BATCH_TN_2024_0169,Amlodipine,Madurai,Primary Health Centre,2024-09-30,2027-09-15,36,2024-12-12,1007,798,0.74,22,Northeast Monsoon,0,19,2,0,0,
BATCH_TN_2023_0170,Paracetamol,Trichy,Pharmacy,2023-11-23,2026-11-07,36,2024-01-14,1028,275,0.5,15,Winter,1,0,0,0,0,
BATCH_TN_2023_0171,Artemether,Kanchipuram,Private Hospital,2023-07-14,2025-07-03,24,2023-10-11,631,2795,3.21,96,Northeast Monsoon,0,1086,299,0,0,
BATCH_TN_2023_0172,Ciprofloxacin,Madurai,Private Hospital,2023-05-23,2025-05-12,24,2023-06-14,698,3909,3.54,106,Southwest Monsoon,1,1723,568,0,0,
BATCH_TN_2024_0173,Amoxicillin,Salem,Pharmacy,2024-12-06,2026-11-26,24,2024-12-23,703,980,0.68,20,Northeast Monsoon,1,475,27,0,1,Vellore
BATCH_TN_2023_0174,Amlodipine,Madurai,Private Hospital,2023-05-26,2026-05-10,36,2023-06-16,1059,3053,2.97,89,Southwest Monsoon,0,0,0,0,0,
BATCH_TN_2024_0175,Ciprofloxacin,Trichy,Government Hospital,2024-04-09,2026-03-30,24,2024-05-11,688,4496,7.89,236,Pre-monsoon,1,0,0,0,0,
BATCH_TN_2024_0176,Ondansetron,Salem,Government Hospital,2024-10-09,2026-09-29,24,2024-12-31,637,6887,6.14,184,Northeast Monsoon,0,2742,245,0,1,Coimbatore
BATCH_TN_2023_0177,Paracetamol,Thoothukudi,Pharmacy,2023-06-20,2026-06-04,36,2023-07-26,1044,1742,1.55,46,Southwest Monsoon,0,74,12,0,0,
BATCH_TN_2024_0178,Ondansetron,Chennai,Private Hospital,2024-05-28,2026-05-18,24,2024-06-14,703,902,1.36,40,Southwest Monsoon,1,60,8,0,0,
BATCH_TN_2023_0179,Metformin,Madurai,Government Hospital,2023-08-18,2026-08-02,36,2023-11-02,1004,7024,4.98,149,Northeast Monsoon,1,1618,84,0,1,Thoothukudi
BATCH_TN_2024_0180,Amlodipine,Coimbatore,Private Hospital,2024-03-08,2027-02-21,36,2024-04-30,1027,1095,1.48,44,Pre-monsoon,0,0,0,0,0,
BATCH_TN_2024_0181,Ibuprofen,Erode,Private Hospital,2024-10-16,2027-10-01,36,2024-12-20,1015,2918,1.38,41,Northeast Monsoon,0,1547,174,0,1,Vellore
BATCH_TN_2024_0182,Amlodipine,Erode,Government Hospital,2024-12-30,2027-12-15,36,2025-03-30,990,5460,5.07,152,Pre-monsoon,0,320,49,0,0,
BATCH_TN_2024_0183,Salbutamol,Chennai,Private Hospital,2024-10-09,2026-09-29,24,2024-12-16,652,3275,6.55,196,Northeast Monsoon,1,0,0,0,0,
BATCH_TN_2023_0184,Artemether,Erode,Pharmacy,2023-11-23,2025-11-12,24,2024-01-07,675,1648,2.05,61,Winter,0,252,55,0,0,
BATCH_TN_2023_0185,Chloroquine,Erode,Primary Health Centre,2023-03-11,2028-02-13,60,2023-05-17,1733,585,0.5,15,Pre-monsoon,0,0,0,0,0,
BATCH_TN_2024_0186,Ondansetron,Coimbatore,Primary Health Centre,2024-08-22,2026-08-12,24,2024-10-31,650,707,1.26,37,Northeast Monsoon,0,0,0,0,0,
BATCH_TN_2023_0187,Insulin,Erode,Primary Health Centre,2023-09-30,2024-09-24,12,2023-12-13,286,405,0.95,28,Northeast Monsoon,0,189,7,0,1,Thoothukudi
BATCH_TN_2023_0188,Salbutamol,Trichy,Primary Health Centre,2023-11-05,2025-10-25,24,2023-11-28,697,722,1.19,35,Northeast Monsoon,0,0,0,0,0,
BATCH_TN_2023_0189,Amoxicillin,Madurai,Private Hospital,2023-01-30,2025-01-19,24,2023-04-15,645,1165,1.27,37,Pre-monsoon,0,414,35,0,1,Vellore
BATCH_TN_2023_0190,Ibuprofen,Vellore,Primary Health Centre,2023-04-10,2026-03-25,36,2023-06-01,1028,134,0.5,15,Southwest Monsoon,0,0,0,0,0,
BATCH_TN_2024_0191,Artemether,Salem,Primary Health Centre,2024-07-31,2026-07-21,24,2024-10-02,657,528,0.81,24,Northeast Monsoon,0,76,13,0,0,
BATCH_TN_2023_0192,Omeprazole,Vellore,Pharmacy,2023-04-04,2025-03-24,24,2023-05-20,674,524,0.51,15,Pre-monsoon,1,208,76,0,0,
BATCH_TN_2024_0193,Omeprazole,Trichy,Private Hospital,2024-07-11,2026-07-01,24,2024-09-01,668,2763,5.48,164,Southwest Monsoon,0,0,0,0,0,
BATCH_TN_2024_0194,Metformin,Madurai,Pharmacy,2024-09-03,2027-08-19,36,2024-11-14,1008,1902,1.33,39,Northeast Monsoon,1,656,190,0,0,
BATCH_TN_2024_0195,Artemether,Thoothukudi,Pharmacy,2024-11-09,2026-10-30,24,2024-12-08,691,1392,2.73,81,Northeast Monsoon,0,0,0,0,0,
BATCH_TN_2024_0196,Amlodipine,Vellore,Pharmacy,2024-06-19,2027-06-04,36,2024-08-31,1007,1014,1.05,31,Southwest Monsoon,0,70,9,0,0,
BATCH_TN_2023_0197,Omeprazole,Thoothukudi,Pharmacy,2023-06-14,2025-06-03,24,2023-07-09,695,765,1.34,40,Southwest Monsoon,0,0,0,0,0,
BATCH_TN_2023_0198,Artemether,Madurai,Pharmacy,2023-05-30,2025-05-19,24,2023-07-25,664,1234,1.62,48,Southwest Monsoon,1,216,44,0,0,
BATCH_TN_2023_0199,Amlodipine,Vellore,Primary Health Centre,2023-04-28,2026-04-12,36,2023-06-25,1022,394,0.5,15,Southwest Monsoon,0,0,0,0,0,
BATCH_TN_2023_0200,Salbutamol,Coimbatore,Pharmacy,2023-08-10,2025-07-30,24,2023-09-08,691,1976,2.43,72,Southwest Monsoon,0,597,7,0,1,Tirunelveli
BATCH_TN_2024_0201,Artemether,Erode,Private Hospital,2024-05-09,2026-04-29,24,2024-05-29,700,985,1.18,35,Pre-monsoon,0,108,26,0,0,
BATCH_TN_2023_0202,Ciprofloxacin,Erode,Pharmacy,2023-08-16,2025-08-05,24,2023-11-06,638,428,0.81,24,Northeast Monsoon,1,0,0,0,0,
BATCH_TN_2023_0203,Amoxicillin,Vellore,Private Hospital,2023-10-28,2025-10-17,24,2023-12-20,667,747,0.5,15,Northeast Monsoon,1,470,162,0,0,
BATCH_TN_2024_0204,Amoxicillin,Coimbatore,Primary Health Centre,2024-03-17,2026-03-07,24,2024-05-20,656,358,0.5,15,Pre-monsoon,0,63,14,0,0,
BATCH_TN_2023_0205,Salbutamol,Trichy,Government Hospital,2023-01-19,2025-01-08,24,2023-02-06,702,3920,6.64,199,Winter,1,0,0,0,0,
BATCH_TN_2023_0206,Salbutamol,Tirunelveli,Government Hospital,2023-10-13,2025-10-02,24,2023-12-30,642,7215,14.37,431,Northeast Monsoon,1,0,0,0,0,
BATCH_TN_2023_0207,Artemether,Thoothukudi,Private Hospital,2023-11-10,2025-10-30,24,2024-02-08,630,2439,3.37,101,Winter,0,162,35,0,0,
BATCH_TN_2023_0208,Ibuprofen,Erode,Primary Health Centre,2023-11-03,2026-10-18,36,2024-01-13,1009,102,0.5,15,Winter,0,0,0,0,0,
BATCH_TN_2023_0209,Amlodipine,Erode,Pharmacy,2023-02-04,2026-01-19,36,2023-03-10,1046,905,0.83,24,Pre-monsoon,0,0,0,0,0,
BATCH_TN_2024_0210,Paracetamol,Thoothukudi,Primary Health Centre,2024-01-30,2027-01-14,36,2024-02-15,1064,522,0.5,15,Winter,1,51,6,0,0,
BATCH_TN_2023_0211,Chloroquine,Kanchipuram,Primary Health Centre,2023-10-09,2028-09-12,60,2023-11-02,1776,568,0.5,15,Northeast Monsoon,0,0,0,0,0,
BATCH_TN_2024_0212,Amlodipine,Madurai,Primary Health Centre,2024-12-14,2027-11-29,36,2025-02-24,1008,558,0.76,22,Winter,0,0,0,0,0,
BATCH_TN_2024_0213,Chloroquine,Trichy,Primary Health Centre,2024-12-09,2029-11-13,60,2024-12-28,1781,103,0.5,15,Northeast Monsoon,0,0,0,0,0,
BATCH_TN_2024_0214,Ondansetron,Thoothukudi,Private Hospital,2024-09-13,2026-09-03,24,2024-12-12,630,2137,1.07,32,Northeast Monsoon,0,1521,603,0,0,
BATCH_TN_2023_0215,Insulin,Chennai,Private Hospital,2023-08-13,2024-08-07,12,2023-10-15,297,2805,11.12,333,Northeast Monsoon,1,0,0,0,0,
BATCH_TN_2024_0216,Salbutamol,Erode,Government Hospital,2024-10-05,2026-09-25,24,2024-12-28,636,6460,13.64,409,Northeast Monsoon,1,0,0,0,0,
BATCH_TN_2024_0217,Metformin,Tirunelveli,Pharmacy,2024-12-11,2027-11-26,36,2025-01-29,1031,922,1.07,31,Winter,0,0,0,0,0,
BATCH_TN_2023_0218,Metformin,Madurai,Primary Health Centre,2023-09-16,2026-08-31,36,2023-10-19,1047,146,0.5,15,Northeast Monsoon,1,0,0,0,0,
BATCH_TN_2024_0219,Ibuprofen,Tirunelveli,Pharmacy,2024-10-09,2027-09-24,36,2024-10-26,1063,200,0.5,15,Northeast Monsoon,0,0,0,0,0,
BATCH_TN_2023_0220,Amoxicillin,Trichy,Government Hospital,2023-05-14,2025-05-03,24,2023-07-29,644,7199,10.44,313,Southwest Monsoon,0,361,62,0,0,
BATCH_TN_2023_0221,Ibuprofen,Trichy,Private Hospital,2023-11-17,2026-11-01,36,2023-12-07,1060,3196,3.5,104,Northeast Monsoon,0,0,0,0,0,
BATCH_TN_2024_0222,Ondansetron,Trichy,Primary Health Centre,2024-03-24,2026-03-14,24,2024-04-27,686,253,0.5,15,Pre-monsoon,0,0,0,0,0,
BATCH_TN_2024_0223,Ondansetron,Thoothukudi,Private Hospital,2024-03-13,2026-03-03,24,2024-04-26,676,2222,1.03,30,Pre-monsoon,0,1549,1077,0,0,
BATCH_TN_2024_0224,Metformin,Tirunelveli,Pharmacy,2024-04-16,2027-04-01,36,2024-07-10,995,663,0.5,15,Southwest Monsoon,0,120,31,0,0,
BATCH_TN_2023_0225,Artemether,Kanchipuram,Pharmacy,2023-12-04,2025-11-23,24,2024-02-10,652,1864,3.52,105,Winter,0,0,0,0,0,
BATCH_TN_2024_0226,Insulin,Trichy,Government Hospital,2024-02-15,2025-02-09,12,2024-05-11,274,6221,19.01,570,Pre-monsoon,0,1712,351,0,0,
BATCH_TN_2024_0227,Chloroquine,Kanchipuram,Private Hospital,2024-10-09,2029-09-13,60,2024-12-03,1745,2723,0.8,23,Northeast Monsoon,0,1403,439,0,0,
BATCH_TN_2024_0228,Ibuprofen,Erode,Private Hospital,2024-10-29,2027-10-14,36,2024-12-14,1034,1056,0.56,16,Northeast Monsoon,0,547,186,0,0,
BATCH_TN_2024_0229,Metformin,Chennai,Private Hospital,2024-03-05,2027-02-18,36,2024-04-19,1035,2270,3.05,91,Pre-monsoon,0,0,0,0,0,
BATCH_TN_2024_0230,Ciprofloxacin,Erode,Private Hospital,2024-04-13,2026-04-03,24,2024-05-12,691,3674,6.4,192,Pre-monsoon,1,0,0,0,0,
BATCH_TN_2023_0231,Chloroquine,Chennai,Pharmacy,2023-02-11,2028-01-16,60,2023-05-11,1711,1156,0.6,18,Pre-monsoon,0,137,13,0,0,
BATCH_TN_2023_0232,Metformin,Salem,Private Hospital,2023-10-02,2026-09-16,36,2023-11-03,1048,3312,3.01,90,Northeast Monsoon,1,407,46,0,0,
BATCH_TN_2023_0233,Paracetamol,Salem,Pharmacy,2023-12-24,2026-12-08,36,2024-03-01,1012,565,0.67,20,Pre-monsoon,0,0,0,0,0,
BATCH_TN_2023_0234,Amlodipine,Trichy,Pharmacy,2023-01-06,2025-12-21,36,2023-01-22,1064,1927,1.75,52,Winter,0,0,0,0,0,
BATCH_TN_2023_0235,Ciprofloxacin,Coimbatore,Primary Health Centre,2023-01-11,2024-12-31,24,2023-03-12,660,619,0.84,25,Pre-monsoon,0,135,5,0,1,Trichy
BATCH_TN_2023_0236,Artemether,Coimbatore,Primary Health Centre,2023-06-10,2025-05-30,24,2023-07-06,694,495,0.72,21,Southwest Monsoon,1,2,0,0,0,
BATCH_TN_2024_0237,Ibuprofen,Erode,Pharmacy,2024-01-08,2026-12-23,36,2024-02-12,1045,1407,0.7,20,Winter,0,608,291,0,0,
BATCH_TN_2024_0238,Amlodipine,Thoothukudi,Private Hospital,2024-01-18,2027-01-02,36,2024-02-24,1043,2791,1.41,42,Winter,0,1376,14,0,1,Madurai
BATCH_TN_2023_0239,Amoxicillin,Kanchipuram,Private Hospital,2023-10-01,2025-09-20,24,2023-11-01,689,2848,2.34,70,Northeast Monsoon,0,1395,533,0,0,
BATCH_TN_2023_0240,Salbutamol,Coimbatore,Private Hospital,2023-12-28,2025-12-17,24,2024-01-16,701,3474,3.77,112,Winter,1,1151,322,0,0,
BATCH_TN_2024_0241,Omeprazole,Coimbatore,Government Hospital,2024-09-15,2026-09-05,24,2024-10-19,686,4302,7.46,223,Northeast Monsoon,0,0,0,0,0,
BATCH_TN_2024_0242,Ibuprofen,Thoothukudi,Primary Health Centre,2024-07-08,2027-06-23,36,2024-08-01,1056,600,0.5,15,Southwest Monsoon,0,127,5,0,1,Madurai
BATCH_TN_2024_0243,Ciprofloxacin,Thoothukudi,Pharmacy,2024-07-25,2026-07-15,24,2024-08-20,694,891,1.05,31,Southwest Monsoon,0,100,22,0,0,
BATCH_TN_2024_0244,Amlodipine,Chennai,Government Hospital,2024-08-03,2027-07-19,36,2024-08-28,1055,5911,2.67,80,Southwest Monsoon,0,3193,1239,0,0,
BATCH_TN_2024_0245,Amoxicillin,Vellore,Private Hospital,2024-05-25,2026-05-15,24,2024-06-30,684,908,1.54,46,Southwest Monsoon,0,0,0,0,0,
BATCH_TN_2024_0246,Amlodipine,Vellore,Pharmacy,2024-08-21,2027-08-06,36,2024-10-25,1015,281,0.5,15,Northeast Monsoon,0,0,0,0,0,
BATCH_TN_2024_0247,Insulin,Erode,Government Hospital,2024-12-30,2025-12-25,12,2025-03-23,277,7072,25.83,774,Pre-monsoon,0,480,117,0,0,
BATCH_TN_2023_0248,Ciprofloxacin,Chennai,Private Hospital,2023-06-10,2025-05-30,24,2023-08-20,649,2696,1.4,41,Southwest Monsoon,0,1871,916,0,0,
BATCH_TN_2023_0249,Ciprofloxacin,Trichy,Private Hospital,2023-05-04,2025-04-23,24,2023-06-05,688,1730,3.48,104,Southwest Monsoon,1,0,0,0,0,
BATCH_TN_2023_0250,Amlodipine,Chennai,Private Hospital,2023-10-20,2026-10-04,36,2023-12-11,1028,3217,3.34,100,Northeast Monsoon,0,0,0,0,0,
BATCH_TN_2024_0251,Artemether,Chennai,Private Hospital,2024-04-01,2026-03-22,24,2024-04-19,702,2813,3.65,109,Pre-monsoon,0,219,24,0,0,
BATCH_TN_2023_0252,Metformin,Erode,Pharmacy,2023-04-11,2026-03-26,36,2023-05-14,1047,1343,1.19,35,Pre-monsoon,0,140,20,0,0,
BATCH_TN_2023_0253,Insulin,Vellore,Pharmacy,2023-03-06,2024-02-29,12,2023-05-01,304,590,2.07,62,Pre-monsoon,0,0,0,0,0,
BATCH_TN_2024_0254,Metformin,Kanchipuram,Private Hospital,2024-05-08,2027-04-23,36,2024-07-05,1022,1836,0.9,27,Southwest Monsoon,0,989,468,0,0,
BATCH_TN_2024_0255,Omeprazole,Coimbatore,Private Hospital,2024-06-02,2026-05-23,24,2024-07-29,663,1029,1.9,57,Southwest Monsoon,0,0,0,0,0,
BATCH_TN_2023_0256,Amlodipine,Tirunelveli,Primary Health Centre,2023-11-02,2026-10-17,36,2023-11-24,1058,411,0.5,15,Northeast Monsoon,0,0,0,0,0,
BATCH_TN_2023_0257,Omeprazole,Erode,Pharmacy,2023-03-27,2025-03-16,24,2023-04-13,703,298,0.5,15,Pre-monsoon,0,0,0,0,0,
BATCH_TN_2024_0258,Chloroquine,Coimbatore,Private Hospital,2024-08-06,2029-07-11,60,2024-09-05,1770,2962,1.81,54,Southwest Monsoon,1,0,0,0,0,
BATCH_TN_2023_0259,Paracetamol,Kanchipuram,Government Hospital,2023-06-08,2026-05-23,36,2023-08-24,1003,7743,2.7,81,Southwest Monsoon,0,4964,2900,0,0,
BATCH_TN_2023_0260,Amlodipine,Chennai,Private Hospital,2023-07-31,2026-07-15,36,2023-10-15,1004,3985,3.63,108,Northeast Monsoon,0,687,90,0,0,
BATCH_TN_2023_0261,Amlodipine,Salem,Primary Health Centre,2023-02-09,2026-01-24,36,2023-04-06,1024,565,0.74,22,Pre-monsoon,0,0,0,0,0,
BATCH_TN_2024_0262,Amlodipine,Coimbatore,Primary Health Centre,2024-12-23,2027-12-08,36,2025-01-25,1047,281,0.5,15,Winter,0,0,0,0,0,
BATCH_TN_2023_0263,Metformin,Tirunelveli,Government Hospital,2023-10-01,2026-09-15,36,2023-12-16,1004,7308,8.36,250,Northeast Monsoon,0,0,0,0,0,
BATCH_TN_2023_0264,Insulin,Trichy,Private Hospital,2023-03-08,2024-03-02,12,2023-03-29,339,1597,4.69,140,Pre-monsoon,0,148,24,0,0,
BATCH_TN_2024_0265,Salbutamol,Erode,Private Hospital,2024-10-06,2026-09-26,24,2024-12-15,650,995,1.58,47,Northeast Monsoon,1,152,19,0,0,
BATCH_TN_2024_0266,Omeprazole,Vellore,Primary Health Centre,2024-07-07,2026-06-27,24,2024-09-20,645,688,1.13,33,Southwest Monsoon,0,0,0,0,0,
BATCH_TN_2024_0267,Amlodipine,Vellore,Pharmacy,2024-10-22,2027-10-07,36,2024-12-10,1031,506,0.5,15,Northeast Monsoon,0,56,7,0,0,
BATCH_TN_2024_0268,Ciprofloxacin,Chennai,Primary Health Centre,2024-04-17,2026-04-07,24,2024-07-09,637,644,1.07,32,Southwest Monsoon,0,70,11,0,0,
BATCH_TN_2023_0269,Omeprazole,Vellore,Primary Health Centre,2023-09-25,2025-09-14,24,2023-12-24,630,314,0.5,15,Northeast Monsoon,0,21,3,0,0,
BATCH_TN_2024_0270,Amoxicillin,Salem,Pharmacy,2024-09-17,2026-09-07,24,2024-11-07,669,1075,2.0,60,Northeast Monsoon,0,0,0,0,0,
BATCH_TN_2024_0271,Paracetamol,Tirunelveli,Primary Health Centre,2024-12-28,2027-12-13,36,2025-02-02,1044,353,0.5,15,Winter,1,0,0,0,0,
BATCH_TN_2023_0272,Ciprofloxacin,Salem,Primary Health Centre,2023-11-10,2025-10-30,24,2023-12-27,673,602,0.5,15,Northeast Monsoon,1,280,13,0,1,Thoothukudi
BATCH_TN_2024_0273,Artemether,Coimbatore,Private Hospital,2024-08-24,2026-08-14,24,2024-09-14,699,3918,6.73,201,Southwest Monsoon,1,0,0,0,0,
BATCH_TN_2023_0274,Omeprazole,Tirunelveli,Pharmacy,2023-02-26,2025-02-15,24,2023-05-09,648,1814,2.47,74,Pre-monsoon,1,384,17,0,1,Vellore
BATCH_TN_2024_0275,Ondansetron,Thoothukudi,Primary Health Centre,2024-12-09,2026-11-29,24,2025-01-01,697,337,0.5,15,Winter,0,20,3,0,0,
BATCH_TN_2024_0276,Insulin,Coimbatore,Pharmacy,2024-01-12,2025-01-06,12,2024-02-12,329,1267,2.52,75,Winter,0,477,238,0,0,
BATCH_TN_2023_0277,Salbutamol,Chennai,Pharmacy,2023-10-22,2025-10-11,24,2023-12-05,676,1942,1.31,39,Northeast Monsoon,1,1199,26,0,1,Erode
BATCH_TN_2023_0278,Amoxicillin,Erode,Private Hospital,2023-05-16,2025-05-05,24,2023-08-14,630,3294,7.13,213,Southwest Monsoon,0,0,0,0,0,
BATCH_TN_2024_0279,Amoxicillin,Madurai,Private Hospital,2024-10-16,2026-10-06,24,2024-12-14,661,1934,2.01,60,Northeast Monsoon,1,513,132,0,0,
BATCH_TN_2023_0280,Insulin,Coimbatore,Private Hospital,2023-09-21,2024-09-15,12,2023-10-07,344,3179,5.76,172,Northeast Monsoon,1,1128,489,0,0,
BATCH_TN_2024_0281,Salbutamol,Thoothukudi,Pharmacy,2024-06-11,2026-06-01,24,2024-08-24,646,349,0.64,19,Southwest Monsoon,0,0,0,0,0,
BATCH_TN_2024_0282,Artemether,Salem,Primary Health Centre,2024-06-22,2026-06-12,24,2024-08-15,666,512,0.7,21,Southwest Monsoon,1,23,4,0,0,
BATCH_TN_2023_0283,Artemether,Coimbatore,Private Hospital,2023-11-15,2025-11-04,24,2024-01-04,670,3187,4.45,133,Winter,0,127,17,0,0,
BATCH_TN_2024_0284,Artemether,Salem,Government Hospital,2024-03-22,2026-03-12,24,2024-04-20,691,6458,3.47,104,Pre-monsoon,0,3846,2038,0,0,
BATCH_TN_2024_0285,Amoxicillin,Salem,Private Hospital,2024-12-18,2026-12-08,24,2025-03-03,645,889,0.89,26,Pre-monsoon,0,262,29,0,1,Kanchipuram
BATCH_TN_2023_0286,Artemether,Thoothukudi,Pharmacy,2023-04-26,2025-04-15,24,2023-05-17,699,1673,1.28,38,Pre-monsoon,0,853,410,0,0,
BATCH_TN_2024_0287,Artemether,Trichy,Government Hospital,2024-05-31,2026-05-21,24,2024-06-20,700,2349,3.63,108,Southwest Monsoon,1,0,0,0,0,
BATCH_TN_2023_0288,Omeprazole,Trichy,Primary Health Centre,2023-02-05,2025-01-25,24,2023-04-10,656,523,0.7,21,Pre-monsoon,0,77,17,0,0,
BATCH_TN_2023_0289,Amoxicillin,Thoothukudi,Primary Health Centre,2023-09-30,2025-09-19,24,2023-12-05,654,713,1.32,39,Northeast Monsoon,1,0,0,0,0,
BATCH_TN_2023_0290,Chloroquine,Madurai,Pharmacy,2023-06-03,2028-05-07,60,2023-08-05,1737,1153,0.5,15,Southwest Monsoon,1,260,2,0,1,Tirunelveli
BATCH_TN_2023_0291,Metformin,Chennai,Government Hospital,2023-03-28,2026-03-12,36,2023-06-04,1012,3539,4.69,140,Southwest Monsoon,0,0,0,0,0,
BATCH_TN_2023_0292,Amlodipine,Erode,Primary Health Centre,2023-07-23,2026-07-07,36,2023-09-29,1012,706,0.54,16,Southwest Monsoon,0,234,13,0,1,Coimbatore
BATCH_TN_2024_0293,Ibuprofen,Madurai,Primary Health Centre,2024-12-01,2027-11-16,36,2025-01-07,1043,655,0.54,16,Winter,0,168,27,0,0,
BATCH_TN_2024_0294,Insulin,Trichy,Primary Health Centre,2024-08-02,2025-07-28,12,2024-08-18,344,359,1.08,32,Southwest Monsoon,0,3,0,0,0,
BATCH_TN_2023_0295,Amlodipine,Chennai,Private Hospital,2023-06-19,2026-06-03,36,2023-07-31,1038,3349,1.31,39,Southwest Monsoon,0,1996,788,0,0,
BATCH_TN_2024_0296,Ciprofloxacin,Erode,Pharmacy,2024-09-14,2026-09-04,24,2024-11-08,665,1864,2.18,65,Northeast Monsoon,1,387,11,0,1,Kanchipuram
BATCH_TN_2024_0297,Artemether,Erode,Government Hospital,2024-05-02,2026-04-22,24,2024-06-10,681,4512,9.03,270,Southwest Monsoon,1,0,0,0,0,
BATCH_TN_2023_0298,Ciprofloxacin,Chennai,Pharmacy,2023-06-07,2025-05-27,24,2023-08-25,641,563,0.61,18,Southwest Monsoon,0,183,47,0,0,
BATCH_TN_2023_0299,Amoxicillin,Vellore,Government Hospital,2023-09-04,2025-08-24,24,2023-11-22,641,6930,13.62,408,Northeast Monsoon,0,0,0,0,0,
BATCH_TN_2023_0300,Amlodipine,Madurai,Pharmacy,2023-06-27,2026-06-11,36,2023-09-06,1009,1919,2.07,62,Southwest Monsoon,0,160,13,0,0,
BATCH_TN_2024_0301,Amlodipine,Kanchipuram,Private Hospital,2024-05-08,2027-04-23,36,2024-07-01,1026,2592,0.83,24,Southwest Monsoon,0,1729,1164,0,0,
BATCH_TN_2023_0302,Insulin,Salem,Pharmacy,2023-04-18,2024-04-12,12,2023-07-15,272,856,1.15,34,Southwest Monsoon,0,547,15,0,1,Tirunelveli
BATCH_TN_2023_0303,Salbutamol,Chennai,Private Hospital,2023-03-21,2025-03-10,24,2023-05-07,673,2170,3.98,119,Pre-monsoon,0,0,0,0,0,
BATCH_TN_2023_0304,Amlodipine,Coimbatore,Private Hospital,2023-03-16,2026-02-28,36,2023-06-12,992,2367,1.68,50,Southwest Monsoon,0,711,193,0,0,
BATCH_TN_2023_0305,Amlodipine,Salem,Primary Health Centre,2023-01-16,2025-12-31,36,2023-03-02,1035,674,0.68,20,Pre-monsoon,0,0,0,0,0,
BATCH_TN_2024_0306,Amoxicillin,Chennai,Primary Health Centre,2024-04-05,2026-03-26,24,2024-07-03,631,406,0.5,15,Southwest Monsoon,0,85,5,0,1,Tirunelveli
BATCH_TN_2024_0307,Ciprofloxacin,Coimbatore,Primary Health Centre,2024-03-11,2026-03-01,24,2024-06-03,636,698,0.8,24,Southwest Monsoon,1,225,67,0,0,
BATCH_TN_2023_0308,Amlodipine,Tirunelveli,Private Hospital,2023-11-27,2026-11-11,36,2023-12-24,1053,1014,1.34,40,Northeast Monsoon,0,0,0,0,0,
