region,lat,lng,drug_name,facility_type,month,year,season,disease_season_flag,population_est,facility_count,disease_prevalence_index,total_quantity_demanded,total_quantity_supplied,supply_gap,demand_per_capita,demand_score
Chennai,13.0827,80.2707,Metformin,Private Hospital,5,2023,Pre-monsoon,0,7100000,420,0.1491,2889,2652,0.082,0.000407,0.1181
Chennai,13.0827,80.2707,Metformin,Private Hospital,6,2023,Southwest Monsoon,0,7100000,420,0.1746,3371,3131,0.0712,0.000475,0.1384
Chennai,13.0827,80.2707,Metformin,Private Hospital,8,2023,Southwest Monsoon,0,7100000,420,0.2645,3531,3500,0.0088,0.000497,0.1451
Chennai,13.0827,80.2707,Metformin,Private Hospital,9,2023,Southwest Monsoon,0,7100000,420,0.3094,3675,3615,0.0163,0.000518,0.1512
Chennai,13.0827,80.2707,Metformin,Private Hospital,10,2023,Northeast Monsoon,1,7100000,420,0.3285,4589,4169,0.0915,0.000646,0.1896
Chennai,13.0827,80.2707,Metformin,Private Hospital,11,2023,Northeast Monsoon,1,7100000,420,0.2177,4176,3557,0.1482,0.000588,0.1722
Chennai,13.0827,80.2707,Metformin,Private Hospital,12,2023,Northeast Monsoon,0,7100000,420,0.2855,2241,2009,0.1035,0.000316,0.0909
Chennai,13.0827,80.2707,Metformin,Private Hospital,1,2024,Winter,0,7100000,420,0.2237,2841,2884,0.0,0.0004,0.1161
Chennai,13.0827,80.2707,Metformin,Private Hospital,2,2024,Winter,0,7100000,420,0.1559,2576,2300,0.1071,0.000363,0.105
Chennai,13.0827,80.2707,Metformin,Private Hospital,3,2024,Pre-monsoon,0,7100000,420,0.3448,3910,3844,0.0169,0.000551,0.161
Chennai,13.0827,80.2707,Metformin,Private Hospital,5,2024,Pre-monsoon,0,7100000,420,0.3345,3004,2971,0.011,0.000423,0.123
Chennai,13.0827,80.2707,Metformin,Private Hospital,6,2024,Southwest Monsoon,0,7100000,420,0.1088,3194,2845,0.1093,0.00045,0.131
Chennai,13.0827,80.2707,Metformin,Private Hospital,7,2024,Southwest Monsoon,0,7100000,420,0.2978,2969,2962,0.0024,0.000418,0.1215
Chennai,13.0827,80.2707,Metformin,Private Hospital,8,2024,Southwest Monsoon,0,7100000,420,0.2889,3700,3221,0.1295,0.000521,0.1522
Chennai,13.0827,80.2707,Metformin,Private Hospital,9,2024,Southwest Monsoon,0,7100000,420,0.1401,2674,2632,0.0157,0.000377,0.1091
Chennai,13.0827,80.2707,Metformin,Private Hospital,10,2024,Northeast Monsoon,1,7100000,420,0.4821,4250,4225,0.0059,0.000599,0.1753
Chennai,13.0827,80.2707,Metformin,Private Hospital,11,2024,Northeast Monsoon,1,7100000,420,0.41,3670,3495,0.0477,0.000517,0.151
Chennai,13.0827,80.2707,Metformin,Primary Health Centre,1,2023,Winter,0,7100000,420,0.1513,648,564,0.1296,9.1e-05,0.024
Chennai,13.0827,80.2707,Metformin,Primary Health Centre,2,2023,Winter,0,7100000,420,0.107,710,717,0.0,0.0001,0.0266
Chennai,13.0827,80.2707,Metformin,Primary Health Centre,3,2023,Pre-monsoon,0,7100000,420,0.2841,668,599,0.1033,9.4e-05,0.0248
Chennai,13.0827,80.2707,Metformin,Primary Health Centre,4,2023,Pre-monsoon,0,7100000,420,0.1245,639,583,0.0876,9e-05,0.0236
Chennai,13.0827,80.2707,Metformin,Primary Health Centre,5,2023,Pre-monsoon,0,7100000,420,0.3185,563,488,0.1332,7.9e-05,0.0204
Chennai,13.0827,80.2707,Metformin,Primary Health Centre,6,2023,Southwest Monsoon,0,7100000,420,0.0548,705,711,0.0,9.9e-05,0.0264
Chennai,13.0827,80.2707,Metformin,Primary Health Centre,8,2023,Southwest Monsoon,0,7100000,420,0.3342,795,679,0.1459,0.000112,0.0302
Chennai,13.0827,80.2707,Metformin,Primary Health Centre,9,2023,Southwest Monsoon,0,7100000,420,0.0919,722,657,0.09,0.000102,0.0271
Chennai,13.0827,80.2707,Metformin,Primary Health Centre,10,2023,Northeast Monsoon,1,7100000,420,0.1292,780,728,0.0667,0.00011,0.0295
Chennai,13.0827,80.2707,Metformin,Primary Health Centre,11,2023,Northeast Monsoon,1,7100000,420,0.2984,952,907,0.0473,0.000134,0.0368
Chennai,13.0827,80.2707,Metformin,Primary Health Centre,12,2023,Northeast Monsoon,0,7100000,420,0.1917,633,630,0.0047,8.9e-05,0.0234
Chennai,13.0827,80.2707,Metformin,Primary Health Centre,1,2024,Winter,0,7100000,420,0.3193,748,694,0.0722,0.000105,0.0282
Chennai,13.0827,80.2707,Metformin,Primary Health Centre,2,2024,Winter,0,7100000,420,0.1837,857,764,0.1085,0.000121,0.0328
Chennai,13.0827,80.2707,Metformin,Primary Health Centre,3,2024,Pre-monsoon,0,7100000,420,0.2565,513,497,0.0312,7.2e-05,0.0183
Chennai,13.0827,80.2707,Metformin,Primary Health Centre,4,2024,Pre-monsoon,0,7100000,420,0.3406,726,641,0.1171,0.000102,0.0273
Chennai,13.0827,80.2707,Metformin,Primary Health Centre,5,2024,Pre-monsoon,0,7100000,420,0.1974,696,615,0.1164,9.8e-05,0.026
Chennai,13.0827,80.2707,Metformin,Primary Health Centre,6,2024,Southwest Monsoon,0,7100000,420,0.0646,785,686,0.1261,0.000111,0.0297
Chennai,13.0827,80.2707,Metformin,Primary Health Centre,7,2024,Southwest Monsoon,0,7100000,420,0.3412,736,652,0.1141,0.000104,0.0277
Chennai,13.0827,80.2707,Metformin,Primary Health Centre,8,2024,Southwest Monsoon,0,7100000,420,0.0663,633,546,0.1374,8.9e-05,0.0234
Chennai,13.0827,80.2707,Metformin,Primary Health Centre,9,2024,Southwest Monsoon,0,7100000,420,0.1254,679,637,0.0619,9.6e-05,0.0253
Chennai,13.0827,80.2707,Metformin,Primary Health Centre,12,2024,Northeast Monsoon,0,7100000,420,0.1836,716,625,0.1271,0.000101,0.0268
Chennai,13.0827,80.2707,Metformin,Pharmacy,1,2023,Winter,0,7100000,420,0.3221,1974,1943,0.0157,0.000278,0.0797
Chennai,13.0827,80.2707,Metformin,Pharmacy,2,2023,Winter,0,7100000,420,0.13,4721,4273,0.0949,0.000665,0.1951
Chennai,13.0827,80.2707,Metformin,Pharmacy,3,2023,Pre-monsoon,0,7100000,420,0.1322,2829,2457,0.1315,0.000398,0.1156
Chennai,13.0827,80.2707,Metformin,Pharmacy,4,2023,Pre-monsoon,0,7100000,420,0.3031,649,582,0.1032,9.1e-05,0.024
Chennai,13.0827,80.2707,Metformin,Pharmacy,5,2023,Pre-monsoon,0,7100000,420,0.2788,914,888,0.0284,0.000129,0.0352
Chennai,13.0827,80.2707,Metformin,Pharmacy,6,2023,Southwest Monsoon,0,7100000,420,0.1728,1444,1409,0.0242,0.000203,0.0574
Chennai,13.0827,80.2707,Metformin,Pharmacy,7,2023,Southwest Monsoon,0,7100000,420,0.1146,4215,4000,0.051,0.000594,0.1739
Chennai,13.0827,80.2707,Metformin,Pharmacy,8,2023,Southwest Monsoon,0,7100000,420,0.1976,1989,1963,0.0131,0.00028,0.0803
Chennai,13.0827,80.2707,Metformin,Pharmacy,9,2023,Southwest Monsoon,0,7100000,420,0.2658,3537,3136,0.1134,0.000498,0.1454
Chennai,13.0827,80.2707,Metformin,Pharmacy,10,2023,Northeast Monsoon,1,7100000,420,0.1884,1737,1653,0.0484,0.000245,0.0697
Chennai,13.0827,80.2707,Metformin,Pharmacy,11,2023,Northeast Monsoon,1,7100000,420,0.1243,6176,5882,0.0476,0.00087,0.2562
Chennai,13.0827,80.2707,Metformin,Pharmacy,1,2024,Winter,0,7100000,420,0.1902,3261,3023,0.073,0.000459,0.1338
Chennai,13.0827,80.2707,Metformin,Pharmacy,2,2024,Winter,0,7100000,420,0.1748,4036,4013,0.0057,0.000568,0.1663
Chennai,13.0827,80.2707,Metformin,Pharmacy,4,2024,Pre-monsoon,0,7100000,420,0.1177,1420,1352,0.0479,0.0002,0.0564
Chennai,13.0827,80.2707,Metformin,Pharmacy,5,2024,Pre-monsoon,0,7100000,420,0.0608,1089,1040,0.045,0.000153,0.0425
Chennai,13.0827,80.2707,Metformin,Pharmacy,6,2024,Southwest Monsoon,0,7100000,420,0.1502,1695,1623,0.0425,0.000239,0.068
Chennai,13.0827,80.2707,Metformin,Pharmacy,7,2024,Southwest Monsoon,0,7100000,420,0.0939,3712,3217,0.1334,0.000523,0.1527
Chennai,13.0827,80.2707,Metformin,Pharmacy,9,2024,Southwest Monsoon,0,7100000,420,0.12,3867,3678,0.0489,0.000545,0.1592
Chennai,13.0827,80.2707,Metformin,Pharmacy,10,2024,Northeast Monsoon,1,7100000,420,0.406,5502,4709,0.1441,0.000775,0.2279
Chennai,13.0827,80.2707,Metformin,Pharmacy,11,2024,Northeast Monsoon,1,7100000,420,0.3278,3481,3338,0.0411,0.00049,0.143
Chennai,13.0827,80.2707,Metformin,Pharmacy,12,2024,Northeast Monsoon,0,7100000,420,0.1944,745,739,0.0081,0.000105,0.0281
Chennai,13.0827,80.2707,Ibuprofen,Government Hospital,2,2023,Winter,0,7100000,420,0.2219,2829,2741,0.0311,0.000398,0.1156
Chennai,13.0827,80.2707,Ibuprofen,Government Hospital,3,2023,Pre-monsoon,0,7100000,420,0.2282,3303,3225,0.0236,0.000465,0.1355
Chennai,13.0827,80.2707,Ibuprofen,Government Hospital,4,2023,Pre-monsoon,0,7100000,420,0.1295,3103,2645,0.1476,0.000437,0.1271
Chennai,13.0827,80.2707,Ibuprofen,Government Hospital,5,2023,Pre-monsoon,0,7100000,420,0.1023,3205,3027,0.0555,0.000451,0.1314
Chennai,13.0827,80.2707,Ibuprofen,Government Hospital,6,2023,Southwest Monsoon,0,7100000,420,0.2999,3381,3334,0.0139,0.000476,0.1388
Chennai,13.0827,80.2707,Ibuprofen,Government Hospital,7,2023,Southwest Monsoon,0,7100000,420,0.0693,2806,2837,0.0,0.000395,0.1147
Chennai,13.0827,80.2707,Ibuprofen,Government Hospital,8,2023,Southwest Monsoon,0,7100000,420,0.3194,2681,2611,0.0261,0.000378,0.1094
Chennai,13.0827,80.2707,Ibuprofen,Government Hospital,10,2023,Northeast Monsoon,0,7100000,420,0.3109,2587,2567,0.0077,0.000364,0.1055
Chennai,13.0827,80.2707,Ibuprofen,Government Hospital,11,2023,Northeast Monsoon,0,7100000,420,0.1658,4259,3916,0.0805,0.0006,0.1757
Chennai,13.0827,80.2707,Ibuprofen,Government Hospital,12,2023,Northeast Monsoon,0,7100000,420,0.3173,3504,3080,0.121,0.000494,0.144
Chennai,13.0827,80.2707,Ibuprofen,Government Hospital,1,2024,Winter,0,7100000,420,0.0768,2354,2058,0.1257,0.000332,0.0957
Chennai,13.0827,80.2707,Ibuprofen,Government Hospital,2,2024,Winter,0,7100000,420,0.2721,2367,2354,0.0055,0.000333,0.0962
Chennai,13.0827,80.2707,Ibuprofen,Government Hospital,3,2024,Pre-monsoon,0,7100000,420,0.3327,3166,2982,0.0581,0.000446,0.1298
Chennai,13.0827,80.2707,Ibuprofen,Government Hospital,4,2024,Pre-monsoon,0,7100000,420,0.2046,3195,2894,0.0942,0.00045,0.131
Chennai,13.0827,80.2707,Ibuprofen,Government Hospital,5,2024,Pre-monsoon,0,7100000,420,0.2015,3196,2849,0.1086,0.00045,0.131
Chennai,13.0827,80.2707,Ibuprofen,Government Hospital,6,2024,Southwest Monsoon,0,7100000,420,0.294,2840,2426,0.1458,0.0004,0.1161
Chennai,13.0827,80.2707,Ibuprofen,Government Hospital,7,2024,Southwest Monsoon,0,7100000,420,0.0802,2897,2723,0.0601,0.000408,0.1185
Chennai,13.0827,80.2707,Ibuprofen,Government Hospital,8,2024,Southwest Monsoon,0,7100000,420,0.2546,3098,2923,0.0565,0.000436,0.1269
Chennai,13.0827,80.2707,Ibuprofen,Government Hospital,9,2024,Southwest Monsoon,0,7100000,420,0.313,2991,3033,0.0,0.000421,0.1224
Chennai,13.0827,80.2707,Ibuprofen,Government Hospital,10,2024,Northeast Monsoon,0,7100000,420,0.2112,1969,1691,0.1412,0.000277,0.0795
Chennai,13.0827,80.2707,Ibuprofen,Government Hospital,11,2024,Northeast Monsoon,0,7100000,420,0.1301,2851,2483,0.1291,0.000402,0.1165
Chennai,13.0827,80.2707,Ibuprofen,Government Hospital,12,2024,Northeast Monsoon,0,7100000,420,0.2073,2575,2538,0.0144,0.000363,0.105
Chennai,13.0827,80.2707,Ibuprofen,Private Hospital,1,2023,Winter,0,7100000,420,0.2973,2934,2733,0.0685,0.000413,0.12
Chennai,13.0827,80.2707,Ibuprofen,Private Hospital,2,2023,Winter,0,7100000,420,0.1016,4139,4095,0.0106,0.000583,0.1707
Chennai,13.0827,80.2707,Ibuprofen,Private Hospital,3,2023,Pre-monsoon,0,7100000,420,0.2381,3016,2803,0.0706,0.000425,0.1235
Chennai,13.0827,80.2707,Ibuprofen,Private Hospital,4,2023,Pre-monsoon,0,7100000,420,0.1276,2724,2605,0.0437,0.000384,0.1112
Chennai,13.0827,80.2707,Ibuprofen,Private Hospital,5,2023,Pre-monsoon,0,7100000,420,0.3194,3254,3111,0.0439,0.000458,0.1335
Chennai,13.0827,80.2707,Ibuprofen,Private Hospital,6,2023,Southwest Monsoon,0,7100000,420,0.2873,3066,2776,0.0946,0.000432,0.1256
Chennai,13.0827,80.2707,Ibuprofen,Private Hospital,7,2023,Southwest Monsoon,0,7100000,420,0.3191,3039,2965,0.0244,0.000428,0.1244
Chennai,13.0827,80.2707,Ibuprofen,Private Hospital,8,2023,Southwest Monsoon,0,7100000,420,0.2235,3119,2708,0.1318,0.000439,0.1278
Chennai,13.0827,80.2707,Ibuprofen,Private Hospital,9,2023,Southwest Monsoon,0,7100000,420,0.2497,3740,3457,0.0757,0.000527,0.1539
Chennai,13.0827,80.2707,Ibuprofen,Private Hospital,10,2023,Northeast Monsoon,0,7100000,420,0.1874,2374,2255,0.0501,0.000334,0.0965
Chennai,13.0827,80.2707,Ibuprofen,Private Hospital,11,2023,Northeast Monsoon,0,7100000,420,0.0965,3062,2793,0.0879,0.000431,0.1254
Chennai,13.0827,80.2707,Ibuprofen,Private Hospital,12,2023,Northeast Monsoon,0,7100000,420,0.174,2461,2186,0.1117,0.000347,0.1002
Chennai,13.0827,80.2707,Ibuprofen,Private Hospital,1,2024,Winter,0,7100000,420,0.206,3097,2635,0.1492,0.000436,0.1269
Chennai,13.0827,80.2707,Ibuprofen,Private Hospital,2,2024,Winter,0,7100000,420,0.1119,2465,2491,0.0,0.000347,0.1003
Chennai,13.0827,80.2707,Ibuprofen,Private Hospital,3,2024,Pre-monsoon,0,7100000,420,0.1468,2680,2650,0.0112,0.000377,0.1094
Chennai,13.0827,80.2707,Ibuprofen,Private Hospital,4,2024,Pre-monsoon,0,7100000,420,0.1968,2732,2543,0.0692,0.000385,0.1115
Chennai,13.0827,80.2707,Ibuprofen,Private Hospital,6,2024,Southwest Monsoon,0,7100000,420,0.0651,3252,3117,0.0415,0.000458,0.1334
Chennai,13.0827,80.2707,Ibuprofen,Private Hospital,7,2024,Southwest Monsoon,0,7100000,420,0.2267,2324,2273,0.0219,0.000327,0.0944
Chennai,13.0827,80.2707,Ibuprofen,Private Hospital,8,2024,Southwest Monsoon,0,7100000,420,0.1564,2882,2570,0.1083,0.000406,0.1179
Chennai,13.0827,80.2707,Ibuprofen,Private Hospital,10,2024,Northeast Monsoon,0,7100000,420,0.131,2319,2309,0.0043,0.000327,0.0942
Chennai,13.0827,80.2707,Ibuprofen,Private Hospital,11,2024,Northeast Monsoon,0,7100000,420,0.2062,2765,2490,0.0995,0.000389,0.1129
Chennai,13.0827,80.2707,Ibuprofen,Private Hospital,12,2024,Northeast Monsoon,0,7100000,420,0.3454,2726,2353,0.1368,0.000384,0.1113
Chennai,13.0827,80.2707,Ibuprofen,Primary Health Centre,1,2023,Winter,0,7100000,420,0.248,889,886,0.0034,0.000125,0.0341
Chennai,13.0827,80.2707,Ibuprofen,Primary Health Centre,2,2023,Winter,0,7100000,420,0.18,694,646,0.0692,9.8e-05,0.0259
Chennai,13.0827,80.2707,Ibuprofen,Primary Health Centre,3,2023,Pre-monsoon,0,7100000,420,0.141,517,453,0.1238,7.3e-05,0.0185
Chennai,13.0827,80.2707,Ibuprofen,Primary Health Centre,4,2023,Pre-monsoon,0,7100000,420,0.1042,596,557,0.0654,8.4e-05,0.0218
Chennai,13.0827,80.2707,Ibuprofen,Primary Health Centre,5,2023,Pre-monsoon,0,7100000,420,0.1497,751,744,0.0093,0.000106,0.0283
Chennai,13.0827,80.2707,Ibuprofen,Primary Health Centre,6,2023,Southwest Monsoon,0,7100000,420,0.3125,856,829,0.0315,0.000121,0.0327
Chennai,13.0827,80.2707,Ibuprofen,Primary Health Centre,7,2023,Southwest Monsoon,0,7100000,420,0.3113,496,457,0.0786,7e-05,0.0176
Chennai,13.0827,80.2707,Ibuprofen,Primary Health Centre,8,2023,Southwest Monsoon,0,7100000,420,0.1206,468,459,0.0192,6.6e-05,0.0164
Chennai,13.0827,80.2707,Ibuprofen,Primary Health Centre,9,2023,Southwest Monsoon,0,7100000,420,0.115,834,793,0.0492,0.000117,0.0318
Chennai,13.0827,80.2707,Ibuprofen,Primary Health Centre,1,2024,Winter,0,7100000,420,0.2745,394,370,0.0609,5.5e-05,0.0133
Chennai,13.0827,80.2707,Ibuprofen,Primary Health Centre,4,2024,Pre-monsoon,0,7100000,420,0.344,742,690,0.0701,0.000105,0.0279
Chennai,13.0827,80.2707,Ibuprofen,Primary Health Centre,5,2024,Pre-monsoon,0,7100000,420,0.0871,552,477,0.1359,7.8e-05,0.02
Chennai,13.0827,80.2707,Ibuprofen,Primary Health Centre,6,2024,Southwest Monsoon,0,7100000,420,0.0505,660,632,0.0424,9.3e-05,0.0245
Chennai,13.0827,80.2707,Ibuprofen,Primary Health Centre,7,2024,Southwest Monsoon,0,7100000,420,0.3386,561,488,0.1301,7.9e-05,0.0203
Chennai,13.0827,80.2707,Ibuprofen,Primary Health Centre,8,2024,Southwest Monsoon,0,7100000,420,0.3013,676,652,0.0355,9.5e-05,0.0252
Chennai,13.0827,80.2707,Ibuprofen,Primary Health Centre,9,2024,Southwest Monsoon,0,7100000,420,0.3416,564,553,0.0195,7.9e-05,0.0205
Chennai,13.0827,80.2707,Ibuprofen,Primary Health Centre,10,2024,Northeast Monsoon,0,7100000,420,0.1142,612,582,0.049,8.6e-05,0.0225
Chennai,13.0827,80.2707,Ibuprofen,Primary Health Centre,11,2024,Northeast Monsoon,0,7100000,420,0.3137,554,473,0.1462,7.8e-05,0.02
Chennai,13.0827,80.2707,Ibuprofen,Primary Health Centre,12,2024,Northeast Monsoon,0,7100000,420,0.121,715,705,0.014,0.000101,0.0268
Chennai,13.0827,80.2707,Ibuprofen,Pharmacy,2,2023,Winter,0,7100000,420,0.2839,575,548,0.047,8.1e-05,0.0209
Chennai,13.0827,80.2707,Ibuprofen,Pharmacy,3,2023,Pre-monsoon,0,7100000,420,0.3009,600,520,0.1333,8.5e-05,0.022
Chennai,13.0827,80.2707,Ibuprofen,Pharmacy,4,2023,Pre-monsoon,0,7100000,420,0.0943,467,413,0.1156,6.6e-05,0.0164
Chennai,13.0827,80.2707,Ibuprofen,Pharmacy,5,2023,Pre-monsoon,0,7100000,420,0.3231,570,546,0.0421,8e-05,0.0207
Chennai,13.0827,80.2707,Ibuprofen,Pharmacy,6,2023,Southwest Monsoon,0,7100000,420,0.0644,592,553,0.0659,8.3e-05,0.0216
Chennai,13.0827,80.2707,Ibuprofen,Pharmacy,7,2023,Southwest Monsoon,0,7100000,420,0.3068,831,721,0.1324,0.000117,0.0317
Chennai,13.0827,80.2707,Ibuprofen,Pharmacy,8,2023,Southwest Monsoon,0,7100000,420,0.3157,497,447,0.1006,7e-05,0.0176
Chennai,13.0827,80.2707,Ibuprofen,Pharmacy,9,2023,Southwest Monsoon,0,7100000,420,0.2808,728,681,0.0646,0.000103,0.0274
Chennai,13.0827,80.2707,Ibuprofen,Pharmacy,10,2023,Northeast Monsoon,0,7100000,420,0.2051,686,607,0.1152,9.7e-05,0.0256
Chennai,13.0827,80.2707,Ibuprofen,Pharmacy,11,2023,Northeast Monsoon,0,7100000,420,0.0984,622,558,0.1029,8.8e-05,0.0229
Chennai,13.0827,80.2707,Ibuprofen,Pharmacy,12,2023,Northeast Monsoon,0,7100000,420,0.0652,754,704,0.0663,0.000106,0.0284
Chennai,13.0827,80.2707,Ibuprofen,Pharmacy,1,2024,Winter,0,7100000,420,0.1431,630,541,0.1413,8.9e-05,0.0232
Chennai,13.0827,80.2707,Ibuprofen,Pharmacy,2,2024,Winter,0,7100000,420,0.1455,631,542,0.141,8.9e-05,0.0233
Chennai,13.0827,80.2707,Ibuprofen,Pharmacy,4,2024,Pre-monsoon,0,7100000,420,0.2804,706,661,0.0637,9.9e-05,0.0264
Chennai,13.0827,80.2707,Ibuprofen,Pharmacy,5,2024,Pre-monsoon,0,7100000,420,0.2579,695,680,0.0216,9.8e-05,0.026
Chennai,13.0827,80.2707,Ibuprofen,Pharmacy,6,2024,Southwest Monsoon,0,7100000,420,0.0996,540,489,0.0944,7.6e-05,0.0195
Chennai,13.0827,80.2707,Ibuprofen,Pharmacy,7,2024,Southwest Monsoon,0,7100000,420,0.2059,478,414,0.1339,6.7e-05,0.0168
Chennai,13.0827,80.2707,Ibuprofen,Pharmacy,8,2024,Southwest Monsoon,0,7100000,420,0.0666,578,521,0.0986,8.1e-05,0.021
Chennai,13.0827,80.2707,Ibuprofen,Pharmacy,10,2024,Northeast Monsoon,0,7100000,420,0.0765,591,601,0.0,8.3e-05,0.0216
Chennai,13.0827,80.2707,Ibuprofen,Pharmacy,11,2024,Northeast Monsoon,0,7100000,420,0.149,707,665,0.0594,0.0001,0.0265
Chennai,13.0827,80.2707,Ibuprofen,Pharmacy,12,2024,Northeast Monsoon,0,7100000,420,0.0519,556,541,0.027,7.8e-05,0.0201
Chennai,13.0827,80.2707,Omeprazole,Government Hospital,1,2023,Winter,0,7100000,420,0.296,3599,3081,0.1439,0.000507,0.148
Chennai,13.0827,80.2707,Omeprazole,Government Hospital,2,2023,Winter,0,7100000,420,0.265,2324,2010,0.1351,0.000327,0.0944
Chennai,13.0827,80.2707,Omeprazole,Government Hospital,3,2023,Pre-monsoon,0,7100000,420,0.0763,2593,2515,0.0301,0.000365,0.1057
Chennai,13.0827,80.2707,Omeprazole,Government Hospital,4,2023,Pre-monsoon,0,7100000,420,0.0614,2913,2747,0.057,0.00041,0.1192
Chennai,13.0827,80.2707,Omeprazole,Government Hospital,5,2023,Pre-monsoon,1,7100000,420,0.4254,3806,3549,0.0675,0.000536,0.1567
Chennai,13.0827,80.2707,Omeprazole,Government Hospital,6,2023,Southwest Monsoon,1,7100000,420,0.2002,3272,2970,0.0923,0.000461,0.1342
Chennai,13.0827,80.2707,Omeprazole,Government Hospital,7,2023,Southwest Monsoon,0,7100000,420,0.2504,3203,3056,0.0459,0.000451,0.1313
Chennai,13.0827,80.2707,Omeprazole,Government Hospital,8,2023,Southwest Monsoon,0,7100000,420,0.3401,3696,3734,0.0,0.000521,0.1521
Chennai,13.0827,80.2707,Omeprazole,Government Hospital,10,2023,Northeast Monsoon,0,7100000,420,0.105,2370,2083,0.1211,0.000334,0.0963
Chennai,13.0827,80.2707,Omeprazole,Government Hospital,11,2023,Northeast Monsoon,0,7100000,420,0.0643,2104,2016,0.0418,0.000296,0.0852
Chennai,13.0827,80.2707,Omeprazole,Government Hospital,1,2024,Winter,0,7100000,420,0.0702,3196,2828,0.1151,0.00045,0.131
Chennai,13.0827,80.2707,Omeprazole,Government Hospital,2,2024,Winter,0,7100000,420,0.13,2937,2819,0.0402,0.000414,0.1202
Chennai,13.0827,80.2707,Omeprazole,Government Hospital,3,2024,Pre-monsoon,0,7100000,420,0.3042,2741,2611,0.0474,0.000386,0.1119
Chennai,13.0827,80.2707,Omeprazole,Government Hospital,4,2024,Pre-monsoon,0,7100000,420,0.2079,2499,2342,0.0628,0.000352,0.1018
Chennai,13.0827,80.2707,Omeprazole,Government Hospital,5,2024,Pre-monsoon,1,7100000,420,0.0863,3209,2759,0.1402,0.000452,0.1316
Chennai,13.0827,80.2707,Omeprazole,Government Hospital,6,2024,Southwest Monsoon,1,7100000,420,0.1128,4318,3959,0.0831,0.000608,0.1782
Chennai,13.0827,80.2707,Omeprazole,Government Hospital,7,2024,Southwest Monsoon,0,7100000,420,0.1951,3117,2916,0.0645,0.000439,0.1277
Chennai,13.0827,80.2707,Omeprazole,Government Hospital,8,2024,Southwest Monsoon,0,7100000,420,0.2785,2106,2021,0.0404,0.000297,0.0852
Chennai,13.0827,80.2707,Omeprazole,Government Hospital,9,2024,Southwest Monsoon,0,7100000,420,0.3296,3395,3093,0.089,0.000478,0.1394
Chennai,13.0827,80.2707,Omeprazole,Government Hospital,10,2024,Northeast Monsoon,0,7100000,420,0.3089,2978,2730,0.0833,0.000419,0.1219
Chennai,13.0827,80.2707,Omeprazole,Government Hospital,11,2024,Northeast Monsoon,0,7100000,420,0.1396,3317,2875,0.1333,0.000467,0.1361
Chennai,13.0827,80.2707,Omeprazole,Government Hospital,12,2024,Northeast Monsoon,0,7100000,420,0.2478,2189,2064,0.0571,0.000308,0.0887
Chennai,13.0827,80.2707,Omeprazole,Private Hospital,1,2023,Winter,0,7100000,420,0.2795,974,963,0.0113,0.000137,0.0377
Chennai,13.0827,80.2707,Omeprazole,Private Hospital,2,2023,Winter,0,7100000,420,0.143,1197,1090,0.0894,0.000169,0.0471
Chennai,13.0827,80.2707,Omeprazole,Private Hospital,3,2023,Pre-monsoon,0,7100000,420,0.2279,1317,1274,0.0326,0.000185,0.0521
Chennai,13.0827,80.2707,Omeprazole,Private Hospital,4,2023,Pre-monsoon,0,7100000,420,0.2663,1555,1529,0.0167,0.000219,0.0621
Chennai,13.0827,80.2707,Omeprazole,Private Hospital,6,2023,Southwest Monsoon,1,7100000,420,0.1194,1652,1674,0.0,0.000233,0.0662
Chennai,13.0827,80.2707,Omeprazole,Private Hospital,7,2023,Southwest Monsoon,0,7100000,420,0.0967,1036,1036,0.0,0.000146,0.0403
Chennai,13.0827,80.2707,Omeprazole,Private Hospital,8,2023,Southwest Monsoon,0,7100000,420,0.0589,1451,1261,0.1309,0.000204,0.0577
Chennai,13.0827,80.2707,Omeprazole,Private Hospital,9,2023,Southwest Monsoon,0,7100000,420,0.2101,1047,945,0.0974,0.000147,0.0408
Chennai,13.0827,80.2707,Omeprazole,Private Hospital,10,2023,Northeast Monsoon,0,7100000,420,0.0928,1524,1549,0.0,0.000215,0.0608
Chennai,13.0827,80.2707,Omeprazole,Private Hospital,11,2023,Northeast Monsoon,0,7100000,420,0.1859,1172,1069,0.0879,0.000165,0.046
